,Data,Open,High,Low,Close,Volume,Dividends,Stock Splits,ID,Periodo,Adj Close
34,2022-07-11 00:00:00,11524.490234375,11541.099609375,11348.0595703125,11372.599609375,4343130000.0,0.0,0.0,1.0,Mensal,
35,2022-07-12 00:00:00,11420.8896484375,11483.169921875,11207.080078125,11264.73046875,4279920000.0,0.0,0.0,1.0,Mensal,
36,2022-07-13 00:00:00,11056.5498046875,11325.669921875,11031.26953125,11247.580078125,4400730000.0,0.0,0.0,1.0,Mensal,
37,2022-07-14 00:00:00,11151.2099609375,11279.9697265625,11005.9296875,11251.1904296875,4456350000.0,0.0,0.0,1.0,Mensal,
38,2022-07-15 00:00:00,11379.3603515625,11454.6904296875,11295.330078125,11452.419921875,4342760000.0,0.0,0.0,1.0,Mensal,
39,2021-07-19 00:00:00,14652.7197265625,14846.0595703125,14617.8701171875,14836.990234375,7533970000.0,0.0,0.0,1.0,Anual,
40,2021-07-26 00:00:00,14821.0302734375,14863.650390625,14503.759765625,14672.6796875,20478690000.0,0.0,0.0,1.0,Anual,
41,2021-08-02 00:00:00,14758.599609375,14896.4697265625,14584.08984375,14835.759765625,20421490000.0,0.0,0.0,1.0,Anual,
42,2021-08-09 00:00:00,14855.759765625,14894.6103515625,14692.41015625,14822.900390625,20113470000.0,0.0,0.0,1.0,Anual,
43,2021-08-16 00:00:00,14771.5302734375,14794.6796875,14423.16015625,14714.66015625,19956800000.0,0.0,0.0,1.0,Anual,
44,2021-08-23 00:00:00,14776.98046875,15144.48046875,14776.98046875,15129.5,18934130000.0,0.0,0.0,1.0,Anual,
45,2021-08-30 00:00:00,15165.9404296875,15380.0703125,15165.1201171875,15363.51953125,20162600000.0,0.0,0.0,1.0,Anual,
46,2021-09-06 00:00:00,15375.98046875,15403.4404296875,15111.3095703125,15115.490234375,16645800000.0,0.0,0.0,1.0,Anual,
47,2021-09-13 00:00:00,15211.4296875,15215.4404296875,14984.6796875,15043.9697265625,24083760000.0,0.0,0.0,1.0,Anual,
48,2021-09-20 00:00:00,14758.1396484375,15085.4404296875,14530.0703125,15047.7001953125,21295500000.0,0.0,0.0,1.0,Anual,
49,2021-09-27 00:00:00,14954.1796875,15003.16015625,14324.009765625,14566.7001953125,25418990000.0,0.0,0.0,1.0,Anual,
50,2021-10-04 00:00:00,14493.1201171875,14755.7197265625,14181.6904296875,14579.5400390625,20620440000.0,0.0,0.0,1.0,Anual,
51,2021-10-11 00:00:00,14540.080078125,14904.98046875,14441.599609375,14897.33984375,20306150000.0,0.0,0.0,1.0,Anual,
52,2021-10-18 00:00:00,14839.740234375,15222.25,14833.2802734375,15090.2001953125,23272280000.0,0.0,0.0,1.0,Anual,
53,2021-10-25 00:00:00,15142.919921875,15504.1201171875,15070.75,15498.3896484375,29766610000.0,0.0,0.0,1.0,Anual,
54,2021-11-01 00:00:00,15541.259765625,16053.3896484375,15470.8203125,15971.58984375,26419010000.0,0.0,0.0,1.0,Anual,
55,2021-11-08 00:00:00,15995.7197265625,16038.23046875,15543.6796875,15860.9599609375,26421560000.0,0.0,0.0,1.0,Anual,
56,2021-11-15 00:00:00,15894.8203125,16121.1201171875,15778.3095703125,16057.4404296875,25654580000.0,0.0,0.0,1.0,Anual,
57,2021-11-22 00:00:00,16120.919921875,16212.23046875,15456.08984375,15491.66015625,18624340000.0,0.0,0.0,1.0,Anual,
58,2021-11-29 00:00:00,15719.419921875,15833.1103515625,14931.0595703125,15085.4697265625,28925590000.0,0.0,0.0,1.0,Anual,
59,2021-12-06 00:00:00,15117.6298828125,15796.0498046875,14931.6103515625,15630.599609375,23667670000.0,0.0,0.0,1.0,Anual,
60,2021-12-13 00:00:00,15621.26953125,15637.0595703125,14960.3701171875,15169.6796875,27177270000.0,0.0,0.0,1.0,Anual,
61,2021-12-20 00:00:00,14933.0,15697.98046875,14860.0400390625,15653.3701171875,17122080000.0,0.0,0.0,1.0,Anual,
62,2021-12-27 00:00:00,15696.830078125,15901.4697265625,15643.9404296875,15644.9697265625,18160800000.0,0.0,0.0,1.0,Anual,
63,2022-01-03 00:00:00,15732.5,15852.1396484375,14877.6298828125,14935.900390625,23537400000.0,0.0,0.0,1.0,Anual,
64,2022-01-10 00:00:00,14751.7802734375,15319.0302734375,14530.23046875,14893.75,22631920000.0,0.0,0.0,1.0,Anual,
65,2022-01-17 00:00:00,14681.830078125,14740.5400390625,13764.240234375,13768.919921875,20592260000.0,0.0,0.0,1.0,Anual,
66,2022-01-24 00:00:00,13481.5,14002.650390625,13094.650390625,13770.5703125,27810350000.0,0.0,0.0,1.0,Anual,
67,2022-01-31 00:00:00,13812.1904296875,14504.8203125,13767.7099609375,14098.009765625,22820160000.0,0.0,0.0,1.0,Anual,
68,2022-02-07 00:00:00,14118.7900390625,14509.5595703125,13733.16015625,13791.150390625,23657020000.0,0.0,0.0,1.0,Anual,
69,2022-02-14 00:00:00,13768.9697265625,14163.73046875,13465.5595703125,13548.0703125,21653480000.0,0.0,0.0,1.0,Anual,
70,2022-02-21 00:00:00,13424.3603515625,13696.8603515625,12587.8798828125,13694.6201171875,20190530000.0,0.0,0.0,1.0,Anual,
71,2022-02-28 00:00:00,13570.830078125,13837.58984375,13224.98046875,13313.4404296875,27596320000.0,0.0,0.0,1.0,Anual,
72,2022-03-07 00:00:00,13328.3603515625,13353.2802734375,12670.080078125,12843.8095703125,28456780000.0,0.0,0.0,1.0,Anual,
73,2022-03-14 00:00:00,12795.1201171875,13899.2802734375,12555.349609375,13893.83984375,31451040000.0,0.0,0.0,1.0,Anual,
74,2022-03-21 00:00:00,13860.3896484375,14218.759765625,13682.5498046875,14169.2998046875,26631940000.0,0.0,0.0,1.0,Anual,
75,2022-03-28 00:00:00,14177.2099609375,14646.900390625,14101.33984375,14261.5,26969050000.0,0.0,0.0,1.0,Anual,
76,2022-04-04 00:00:00,14304.349609375,14534.3798828125,13689.23046875,13711.0,23948620000.0,0.0,0.0,1.0,Anual,
77,2022-04-11 00:00:00,13547.2900390625,13685.9501953125,13317.740234375,13351.080078125,19393150000.0,0.0,0.0,1.0,Anual,
78,2022-04-18 00:00:00,13319.3896484375,13710.7001953125,12828.01953125,12839.2900390625,23180770000.0,0.0,0.0,1.0,Anual,
79,2022-04-25 00:00:00,12749.169921875,13011.4501953125,12315.740234375,12334.6396484375,24487710000.0,0.0,0.0,1.0,Anual,
80,2022-05-02 00:00:00,12331.6904296875,12985.009765625,11990.150390625,12144.66015625,25467710000.0,0.0,0.0,1.0,Anual,
81,2022-05-09 00:00:00,11923.0302734375,11990.6103515625,11108.759765625,11805.0,30747340000.0,0.0,0.0,1.0,Anual,
82,2022-05-16 00:00:00,11727.1396484375,11988.4296875,11035.6904296875,11354.6201171875,25560860000.0,0.0,0.0,1.0,Anual,
83,2022-05-23 00:00:00,11396.2802734375,12131.66015625,11092.48046875,12131.1298828125,23142860000.0,0.0,0.0,1.0,Anual,
84,2022-05-30 00:00:00,12137.5400390625,12320.1201171875,11901.4296875,12012.73046875,19266870000.0,0.0,0.0,1.0,Anual,
85,2022-06-06 00:00:00,12200.330078125,12245.400390625,11328.26953125,11340.01953125,24215310000.0,0.0,0.0,1.0,Anual,
86,2022-06-13 00:00:00,10986.849609375,11244.259765625,10565.1396484375,10798.349609375,29151970000.0,0.0,0.0,1.0,Anual,
87,2022-06-20 00:00:00,10974.0498046875,11164.990234375,10974.0498046875,11069.2998046875,5201450000.0,0.0,0.0,1.0,Anual,
88,2022-07-18 09:30:00-04:00,31475.98046875,31644.6796875,31435.140625,31473.220703125,63555415.0,0.0,0.0,2.0,Semanal,
89,2022-07-18 11:00:00-04:00,31473.08984375,31494.509765625,31411.5390625,31423.029296875,40444188.0,0.0,0.0,2.0,Semanal,
90,2022-07-18 12:30:00-04:00,31424.7890625,31456.69921875,31246.5703125,31253.98046875,48349526.0,0.0,0.0,2.0,Semanal,
91,2022-07-18 14:00:00-04:00,31252.919921875,31298.58984375,31147.7890625,31147.7890625,46835263.0,0.0,0.0,2.0,Semanal,
92,2022-07-18 15:30:00-04:00,31146.05078125,31146.400390625,30982.970703125,31064.48046875,42191200.0,0.0,0.0,2.0,Semanal,
93,2022-07-19 09:30:00-04:00,31165.91015625,31565.099609375,31165.91015625,31542.400390625,77748573.0,0.0,0.0,2.0,Semanal,
94,2022-07-19 11:00:00-04:00,31542.9609375,31628.689453125,31532.890625,31609.029296875,53699647.0,0.0,0.0,2.0,Semanal,
95,2022-07-19 12:30:00-04:00,31609.08984375,31744.810546875,31608.66015625,31744.810546875,46714589.0,0.0,0.0,2.0,Semanal,
96,2022-07-19 14:00:00-04:00,31744.9296875,31789.890625,31702.849609375,31768.44921875,64246282.0,0.0,0.0,2.0,Semanal,
97,2022-07-19 15:30:00-04:00,31768.720703125,31842.25,31739.1796875,31812.529296875,57639327.0,0.0,0.0,2.0,Semanal,
98,2022-07-20 09:30:00-04:00,31829.990234375,31931.880859375,31646.94921875,31929.220703125,70055757.0,0.0,0.0,2.0,Semanal,
99,2022-07-20 11:00:00-04:00,31931.779296875,31944.44921875,31834.390625,31892.150390625,45434953.0,0.0,0.0,2.0,Semanal,
100,2022-07-20 12:30:00-04:00,31891.58984375,31912.1796875,31676.48046875,31677.390625,47537163.0,0.0,0.0,2.0,Semanal,
101,2022-07-20 14:00:00-04:00,31677.349609375,31922.69921875,31676.060546875,31920.990234375,47433230.0,0.0,0.0,2.0,Semanal,
102,2022-07-20 15:30:00-04:00,31920.939453125,31929.73046875,31857.26953125,31870.169921875,44731346.0,0.0,0.0,2.0,Semanal,
103,2022-07-21 09:30:00-04:00,31826.490234375,31838.26953125,31534.080078125,31696.9296875,76510549.0,0.0,0.0,2.0,Semanal,
104,2022-07-21 11:00:00-04:00,31697.08984375,31911.5,31651.509765625,31907.94921875,47536372.0,0.0,0.0,2.0,Semanal,
105,2022-07-21 12:30:00-04:00,31907.810546875,31929.76953125,31778.150390625,31836.529296875,40847717.0,0.0,0.0,2.0,Semanal,
106,2022-07-21 14:00:00-04:00,31836.720703125,31958.08984375,31821.349609375,31941.890625,39737641.0,0.0,0.0,2.0,Semanal,
107,2022-07-21 15:30:00-04:00,31941.150390625,32037.41015625,31919.55078125,32037.23046875,39851555.0,0.0,0.0,2.0,Semanal,
108,2022-07-21 16:00:00-04:00,32036.900390625,32036.900390625,32036.900390625,32036.900390625,0.0,0.0,0.0,2.0,Semanal,
109,2022-06-21 00:00:00,30074.689453125,30653.98046875,30074.689453125,30530.25,376900000.0,0.0,0.0,2.0,Mensal,
110,2022-06-22 00:00:00,30352.5703125,30777.919921875,30166.009765625,30483.130859375,343490000.0,0.0,0.0,2.0,Mensal,
111,2022-06-23 00:00:00,30570.330078125,30715.630859375,30293.400390625,30677.359375,361420000.0,0.0,0.0,2.0,Mensal,
112,2022-06-24 00:00:00,30846.939453125,31517.2890625,30846.939453125,31500.6796875,465480000.0,0.0,0.0,2.0,Mensal,
113,2022-06-27 00:00:00,31533.599609375,31598.58984375,31351.369140625,31438.259765625,309910000.0,0.0,0.0,2.0,Mensal,
114,2022-06-28 00:00:00,31549.05078125,31885.08984375,30934.330078125,30946.990234375,350780000.0,0.0,0.0,2.0,Mensal,
115,2022-06-29 00:00:00,31067.41015625,31152.9609375,30894.529296875,31029.310546875,269390000.0,0.0,0.0,2.0,Mensal,
116,2022-06-30 00:00:00,30790.0,30979.849609375,30431.869140625,30775.4296875,394070000.0,0.0,0.0,2.0,Mensal,
117,2022-07-01 00:00:00,30737.76953125,31139.349609375,30487.7890625,31097.259765625,310440000.0,0.0,0.0,2.0,Mensal,
118,2022-07-05 00:00:00,30903.119140625,30971.740234375,30355.119140625,30967.8203125,323080000.0,0.0,0.0,2.0,Mensal,
119,2022-07-06 00:00:00,30957.30078125,31224.689453125,30794.83984375,31037.6796875,289800000.0,0.0,0.0,2.0,Mensal,
120,2022-07-07 00:00:00,31190.650390625,31421.83984375,31154.640625,31384.55078125,296620000.0,0.0,0.0,2.0,Mensal,
121,2022-07-08 00:00:00,31348.4296875,31511.4609375,31212.44921875,31338.150390625,238120000.0,0.0,0.0,2.0,Mensal,
122,2022-07-11 00:00:00,31277.98046875,31367.55078125,31114.400390625,31173.83984375,245020000.0,0.0,0.0,2.0,Mensal,
123,2022-07-12 00:00:00,31113.310546875,31346.099609375,30860.509765625,30981.330078125,324190000.0,0.0,0.0,2.0,Mensal,
124,2022-07-13 00:00:00,30743.630859375,30979.169921875,30514.609375,30772.7890625,291830000.0,0.0,0.0,2.0,Mensal,
125,2022-07-14 00:00:00,30451.80078125,30680.119140625,30143.9296875,30630.169921875,325130000.0,0.0,0.0,2.0,Mensal,
126,2022-07-15 00:00:00,30775.369140625,31288.259765625,30775.369140625,31288.259765625,321570000.0,0.0,0.0,2.0,Mensal,
127,2021-07-19 00:00:00,34799.6796875,35095.328125,34673.03125,35061.55078125,605650000.0,0.0,0.0,2.0,Anual,
128,2021-07-26 00:00:00,35055.859375,35171.51953125,34871.12890625,34935.46875,1432660000.0,0.0,0.0,2.0,Anual,
129,2021-08-02 00:00:00,34968.55859375,35246.7890625,34714.328125,35208.51171875,1191890000.0,0.0,0.0,2.0,Anual,
130,2021-08-09 00:00:00,35229.671875,35610.5703125,35041.23828125,35515.37890625,1164080000.0,0.0,0.0,2.0,Anual,
131,2021-08-16 00:00:00,35490.828125,35631.19140625,34690.25,35120.078125,1494670000.0,0.0,0.0,2.0,Anual,
132,2021-08-23 00:00:00,35160.96875,35501.140625,35160.96875,35455.80078125,1192430000.0,0.0,0.0,2.0,Anual,
133,2021-08-30 00:00:00,35471.80078125,35510.7109375,35269.3984375,35369.08984375,1332890000.0,0.0,0.0,2.0,Anual,
134,2021-09-06 00:00:00,35373.23828125,35373.23828125,34599.609375,34607.71875,1146270000.0,0.0,0.0,2.0,Anual,
135,2021-09-13 00:00:00,34665.5,34990.359375,34510.30078125,34584.87890625,1815720000.0,0.0,0.0,2.0,Anual,
136,2021-09-20 00:00:00,34459.71875,34879.78125,33613.03125,34798.0,1577540000.0,0.0,0.0,2.0,Anual,
137,2021-09-27 00:00:00,34739.26953125,35061.12109375,33785.5390625,34326.4609375,1741260000.0,0.0,0.0,2.0,Anual,
138,2021-10-04 00:00:00,34312.9609375,34975.19140625,33821.578125,34746.25,1541920000.0,0.0,0.0,2.0,Anual,
139,2021-10-11 00:00:00,34723.7890625,35320.96875,34115.1015625,35294.76171875,1558460000.0,0.0,0.0,2.0,Anual,
140,2021-10-18 00:00:00,35221.01953125,35765.01953125,35035.94140625,35677.01953125,1501580000.0,0.0,0.0,2.0,Anual,
141,2021-10-25 00:00:00,35692.62109375,35892.921875,35490.4296875,35819.55859375,1680110000.0,0.0,0.0,2.0,Anual,
142,2021-11-01 00:00:00,35833.6484375,36484.75,35797.96875,36327.94921875,1512170000.0,0.0,0.0,2.0,Anual,
143,2021-11-08 00:00:00,36416.4609375,36565.73046875,35915.26953125,36100.30859375,1384310000.0,0.0,0.0,2.0,Anual,
144,2021-11-15 00:00:00,36128.828125,36316.609375,35555.37109375,35601.98046875,1791180000.0,0.0,0.0,2.0,Anual,
145,2021-11-22 00:00:00,35631.41015625,35929.66015625,34749.80078125,34899.33984375,1418870000.0,0.0,0.0,2.0,Anual,
146,2021-11-29 00:00:00,35017.7109375,35287.91015625,34006.98046875,34580.078125,2497290000.0,0.0,0.0,2.0,Anual,
147,2021-12-06 00:00:00,34633.4296875,35982.69140625,34633.4296875,35970.98828125,1993530000.0,0.0,0.0,2.0,Anual,
148,2021-12-13 00:00:00,35958.9296875,36189.828125,35284.26171875,35365.44140625,2530830000.0,0.0,0.0,2.0,Anual,
149,2021-12-20 00:00:00,35222.12109375,36060.98828125,34665.5,35950.55859375,1262020000.0,0.0,0.0,2.0,Anual,
150,2021-12-27 00:00:00,35954.48046875,36679.44140625,35954.48046875,36338.30078125,1115740000.0,0.0,0.0,2.0,Anual,
151,2022-01-03 00:00:00,36321.58984375,36952.6484375,36111.53125,36231.66015625,1987050000.0,0.0,0.0,2.0,Anual,
152,2022-01-10 00:00:00,36175.2109375,36513.87890625,35639.91015625,35911.80859375,1830550000.0,0.0,0.0,2.0,Anual,
153,2022-01-17 00:00:00,35661.76171875,35661.76171875,34229.55078125,34265.37109375,1713290000.0,0.0,0.0,2.0,Anual,
154,2022-01-24 00:00:00,34070.609375,34815.671875,33150.328125,34725.46875,2812990000.0,0.0,0.0,2.0,Anual,
155,2022-01-31 00:00:00,34691.171875,35679.19921875,34496.1015625,35089.73828125,1944590000.0,0.0,0.0,2.0,Anual,
156,2022-02-07 00:00:00,35108.37890625,35824.28125,34620.51953125,34738.05859375,1792190000.0,0.0,0.0,2.0,Anual,
157,2022-02-14 00:00:00,34694.5,35047.7890625,33976.1796875,34079.1796875,1733200000.0,0.0,0.0,2.0,Anual,
158,2022-02-21 00:00:00,33974.08984375,34095.73828125,32272.640625,34058.75,1811170000.0,0.0,0.0,2.0,Anual,
159,2022-02-28 00:00:00,33870.62109375,34179.0703125,33107.671875,33614.80078125,2061240000.0,0.0,0.0,2.0,Anual,
160,2022-03-07 00:00:00,33579.75,33579.75,32578.73046875,32944.19140625,2229780000.0,0.0,0.0,2.0,Anual,
161,2022-03-14 00:00:00,33000.37109375,34755.19921875,32818.16015625,34754.9296875,2166040000.0,0.0,0.0,2.0,Anual,
162,2022-03-21 00:00:00,34669.8515625,34942.69921875,34341.80859375,34861.23828125,1735230000.0,0.0,0.0,2.0,Anual,
163,2022-03-28 00:00:00,34833.03125,35372.26171875,34538.25,34818.26953125,1745960000.0,0.0,0.0,2.0,Anual,
164,2022-04-04 00:00:00,34799.98046875,35112.2109375,34190.94921875,34721.12109375,1628450000.0,0.0,0.0,2.0,Anual,
165,2022-04-11 00:00:00,34630.26953125,34889.171875,34102.80859375,34451.23046875,1334110000.0,0.0,0.0,2.0,Anual,
166,2022-04-18 00:00:00,34411.48828125,35492.21875,33773.390625,33811.3984375,1637750000.0,0.0,0.0,2.0,Anual,
167,2022-04-25 00:00:00,33731.6484375,34106.01171875,32913.1484375,32977.2109375,2206090000.0,0.0,0.0,2.0,Anual,
168,2022-05-02 00:00:00,32978.48828125,34117.73828125,32449.869140625,32899.37109375,2093810000.0,0.0,0.0,2.0,Anual,
169,2022-05-09 00:00:00,32685.169921875,32752.169921875,31228.220703125,32196.66015625,2301280000.0,0.0,0.0,2.0,Anual,
170,2022-05-16 00:00:00,32152.150390625,32689.140625,30635.759765625,31261.900390625,2197100000.0,0.0,0.0,2.0,Anual,
171,2022-05-23 00:00:00,31395.890625,33213.62109375,31365.58984375,33212.9609375,1808410000.0,0.0,0.0,2.0,Anual,
172,2022-05-30 00:00:00,33160.58984375,33272.33984375,32509.4296875,32899.69921875,1503550000.0,0.0,0.0,2.0,Anual,
173,2022-06-06 00:00:00,33032.0390625,33235.37109375,31387.83984375,31392.7890625,1446240000.0,0.0,0.0,2.0,Anual,
174,2022-06-13 00:00:00,31144.91015625,31144.91015625,29653.2890625,29888.779296875,2367500000.0,0.0,0.0,2.0,Anual,
175,2022-06-20 00:00:00,30074.689453125,30653.98046875,30074.689453125,30530.25,376900000.0,0.0,0.0,2.0,Anual,
176,2022-07-18 09:30:00-04:00,3883.7900390625,3902.43994140625,3883.7900390625,3891.280029296875,509247304.0,0.0,0.0,3.0,Semanal,
177,2022-07-18 11:00:00-04:00,3891.219970703125,3896.429931640625,3885.239990234375,3890.169921875,309648463.0,0.0,0.0,3.0,Semanal,
178,2022-07-18 12:30:00-04:00,3890.330078125,3892.800048828125,3854.830078125,3856.6298828125,309293085.0,0.0,0.0,3.0,Semanal,
179,2022-07-18 14:00:00-04:00,3856.610107421875,3862.52001953125,3839.030029296875,3839.030029296875,325412000.0,0.0,0.0,3.0,Semanal,
180,2022-07-18 15:30:00-04:00,3838.800048828125,3838.820068359375,3818.6298828125,3829.889892578125,313584000.0,0.0,0.0,3.0,Semanal,
181,2022-07-19 09:30:00-04:00,3860.72998046875,3901.010009765625,3860.72998046875,3899.080078125,499014618.0,0.0,0.0,3.0,Semanal,
182,2022-07-19 11:00:00-04:00,3899.14990234375,3910.530029296875,3898.929931640625,3909.169921875,341661478.0,0.0,0.0,3.0,Semanal,
183,2022-07-19 12:30:00-04:00,3909.159912109375,3927.580078125,3908.9599609375,3927.31005859375,330565603.0,0.0,0.0,3.0,Semanal,
184,2022-07-19 14:00:00-04:00,3927.360107421875,3934.820068359375,3922.52001953125,3931.050048828125,384047000.0,0.0,0.0,3.0,Semanal,
185,2022-07-19 15:30:00-04:00,3931.0400390625,3939.81005859375,3926.8701171875,3934.570068359375,382353000.0,0.0,0.0,3.0,Semanal,
186,2022-07-20 09:30:00-04:00,3935.320068359375,3970.530029296875,3922.030029296875,3970.530029296875,534000474.0,0.0,0.0,3.0,Semanal,
187,2022-07-20 11:00:00-04:00,3970.7900390625,3974.1298828125,3958.43994140625,3966.7099609375,359349541.0,0.0,0.0,3.0,Semanal,
188,2022-07-20 12:30:00-04:00,3966.6201171875,3971.300048828125,3936.409912109375,3937.090087890625,348682894.0,0.0,0.0,3.0,Semanal,
189,2022-07-20 14:00:00-04:00,3937.0400390625,3969.169921875,3936.860107421875,3968.969970703125,352378000.0,0.0,0.0,3.0,Semanal,
190,2022-07-20 15:30:00-04:00,3969.0,3969.56005859375,3957.85009765625,3959.409912109375,351209000.0,0.0,0.0,3.0,Semanal,
191,2022-07-21 09:30:00-04:00,3955.469970703125,3968.219970703125,3927.639892578125,3955.219970703125,675806311.0,0.0,0.0,3.0,Semanal,
192,2022-07-21 11:00:00-04:00,3955.219970703125,3984.97998046875,3950.929931640625,3984.47998046875,398641863.0,0.0,0.0,3.0,Semanal,
193,2022-07-21 12:30:00-04:00,3984.530029296875,3987.429931640625,3968.469970703125,3975.780029296875,313162000.0,0.0,0.0,3.0,Semanal,
194,2022-07-21 14:00:00-04:00,3975.7900390625,3990.580078125,3974.300048828125,3986.89990234375,340347000.0,0.0,0.0,3.0,Semanal,
195,2022-07-21 15:30:00-04:00,3986.81005859375,3998.85009765625,3984.830078125,3998.85009765625,350690000.0,0.0,0.0,3.0,Semanal,
196,2022-07-21 16:00:00-04:00,3998.949951171875,3998.949951171875,3998.949951171875,3998.949951171875,0.0,0.0,0.0,3.0,Semanal,
197,2022-06-21 00:00:00,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,4124600000.0,0.0,0.0,3.0,Mensal,
198,2022-06-22 00:00:00,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,4342270000.0,0.0,0.0,3.0,Mensal,
199,2022-06-23 00:00:00,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,4078100000.0,0.0,0.0,3.0,Mensal,
200,2022-06-24 00:00:00,3821.75,3913.64990234375,3821.75,3911.739990234375,6742870000.0,0.0,0.0,3.0,Mensal,
